,actual
84126,1770.0
154742,3886.0
10561,1972.0
154342,1526.0
83989,2071.0
8168,650.0
99221,1845.0
83643,1712.0
63255,2060.0
146060,1634.0
43687,2417.0
28205,5518.0
140107,1494.0
46899,4963.0
83415,1921.0
155874,3452.0
119431,1918.0
52856,3205.0
83348,2191.0
96863,2388.0
51310,1096.0
62578,1191.0
87686,1437.0
48000,3033.0
33919,2162.0
21233,989.0
96131,2683.0
58168,2028.0
75040,762.0
45321,1448.0
54318,565.0
7901,3024.0
96221,1380.0
96190,2609.0
102095,374.0
65497,3869.0
131847,1600.0
4939,1198.0
11209,2597.0
15877,1808.0
79376,1813.0
140996,534.0
24220,3533.0
91054,2862.0
9095,531.0
18570,2133.0
43627,2585.0
6049,2372.0
24855,965.0
96269,2932.0
33947,3959.0
148869,1154.0
4346,2192.0
20462,4694.0
49756,2534.0
69777,2338.0
46671,1182.0
96025,1750.0
64792,2557.0
36835,4290.0
50233,1572.0
18332,2015.0
120724,1935.0
128407,1110.0
2235,1587.0
19549,727.0
12645,1634.0
18968,1824.0
53976,1752.0
80076,1427.0
101918,1325.0
148657,4336.0
118700,2468.0
139565,3491.0
32754,2110.0
96552,1190.0
70957,1524.0
4708,1325.0
122748,1204.0
113539,1341.0
61092,2623.0
113530,1667.0
9713,1596.0
38485,3018.0
84859,1485.0
73395,1353.0
5755,5524.0
126155,1913.0
100476,2059.0
36502,2979.0
84959,1209.0
16176,3781.0
146329,512.0
145517,4550.0
76703,1135.0
56660,1667.0
5568,1965.0
105524,3086.0
39899,1774.0
52551,3655.0
32033,2896.0
138014,1953.0
67097,1664.0
26820,3437.0
47426,1189.0
110709,1739.0
65721,802.0
83272,2491.0
146023,1578.0
61681,1545.0
29215,563.0
116358,1370.0
23530,1224.0
155465,1765.0
27694,2194.0
67052,473.0
7599,1978.0
115548,1813.0
33905,2333.0
67836,1598.0
9193,1313.0
133506,2398.0
81412,3775.0
48603,1143.0
154538,1675.0
37544,1397.0
14070,1770.0
68614,2356.0
154965,1297.0
107691,926.0
92989,1739.0
31282,741.0
112621,949.0
3976,624.0
90614,4998.0
141247,2033.0
3587,486.0
114643,3721.0
68683,1211.0
30733,1149.0
116731,1110.0
90482,1741.0
144804,2126.0
73785,1497.0
779,3038.0
94948,1905.0
152629,2481.0
65565,489.0
50506,3620.0
134342,2680.0
67353,1206.0
81972,1398.0
132365,2088.0
58385,1614.0
51528,2295.0
13536,1543.0
128152,2384.0
50994,4577.0
33885,1353.0
99101,1664.0
23581,1067.0
1916,2269.0
122632,1437.0
43472,1137.0
10454,665.0
57437,2058.0
51626,966.0
4562,1842.0
108541,2947.0
18994,4611.0
32137,1627.0
102488,3306.0
153810,1152.0
19660,2976.0
45426,1974.0
9410,2039.0
79848,2885.0
105997,587.0
117658,1067.0
19743,1015.0
123917,1935.0
55897,523.0
148408,1666.0
153274,1222.0
18504,1982.0
27621,1377.0
155363,1861.0
134880,4309.0
146227,2820.0
65988,1691.0
50480,1139.0
58604,2985.0
119327,2384.0
105156,2762.0
3981,1146.0
140396,1590.0
82557,1305.0
13797,2937.0
109456,1813.0
4011,802.0
103619,1424.0
142638,2352.0
148537,1089.0
124125,1017.0
48826,1490.0
92829,1838.0
82534,1111.0
71434,710.0
36431,2511.0
118003,3502.0
134579,1723.0
103222,3732.0
100206,1596.0
56884,2334.0
51873,1649.0
103831,1836.0
115313,827.0
18319,1329.0
68944,4922.0
20803,1329.0
42916,1286.0
139626,1286.0
155664,1961.0
49565,826.0
94277,932.0
25682,1168.0
7655,1547.0
21576,443.0
78661,1448.0
13913,1786.0
88360,2133.0
107484,1737.0
57830,3029.0
100073,1906.0
106911,2141.0
28186,190.0
72349,3165.0
23882,3090.0
123774,933.0
106831,2776.0
96794,1755.0
4712,1834.0
6346,1765.0
32286,1705.0
34117,1178.0
131490,1729.0
125616,3846.0
2427,958.0
1373,1588.0
97201,1851.0
105501,1103.0
44008,3278.0
140136,1172.0
52658,3312.0
79159,2294.0
55545,1132.0
121542,2750.0
141822,454.0
122666,2114.0
94595,2871.0
19910,1369.0
137563,1039.0
139651,2430.0
28059,554.0
51633,2419.0
19262,4963.0
49,1543.0
8890,2190.0
9546,1861.0
12479,1603.0
18686,1374.0
26746,1511.0
61599,1639.0
86303,2120.0
33350,2788.0
77792,2796.0
59646,2909.0
100060,1999.0
22791,1976.0
78154,951.0
40483,1058.0
6085,1427.0
14274,2375.0
22899,941.0
19412,977.0
146362,1839.0
149508,1392.0
39955,1124.0
90601,1755.0
71449,885.0
32092,3102.0
83269,4625.0
85395,2487.0
92730,2005.0
74751,876.0
44683,3894.0
46560,2976.0
44476,1194.0
126231,1815.0
986,984.0
98490,1186.0
95276,2305.0
126869,1546.0
129475,1538.0
33534,4633.0
2893,3509.0
80031,1031.0
92773,2400.0
138754,1541.0
155512,1885.0
39449,2467.0
126424,1336.0
131766,1746.0
110410,1234.0
101639,1806.0
15245,3328.0
73760,1146.0
91170,1201.0
140191,2089.0
100032,1360.0
21084,941.0
26192,1451.0
27410,1197.0
146204,1237.0
156682,4462.0
156236,1518.0
91366,2007.0
18494,2515.0
70687,3163.0
65714,1350.0
106281,1699.0
14822,1390.0
102471,3644.0
12075,2607.0
54914,1429.0
43586,84.0
1641,2254.0
21273,1322.0
149165,1516.0
131445,2620.0
24047,1324.0
7250,3301.0
11195,2832.0
73666,990.0
145061,1359.0
48678,2487.0
13314,2085.0
89557,1481.0
40948,2900.0
22112,823.0
100362,2043.0
58438,2803.0
50001,2911.0
94584,903.0
56346,2647.0
36692,1278.0
132832,2226.0
136245,1892.0
74617,975.0
131546,1926.0
7551,1036.0
89317,904.0
155074,1929.0
46062,1672.0
20943,1964.0
114195,3618.0
8019,3185.0
126908,1666.0
136033,2070.0
37545,899.0
95273,4635.0
105545,2739.0
68898,913.0
146732,2175.0
106712,2925.0
37373,2051.0
126489,1838.0
35141,918.0
130042,1922.0
104949,1154.0
146084,1068.0
68058,870.0
79329,1857.0
113802,3263.0
32643,1106.0
17992,1233.0
118813,2276.0
46012,2549.0
19221,894.0
17246,2731.0
33423,986.0
156952,3207.0
122009,1501.0
151477,4609.0
129945,2058.0
148251,1619.0
36597,4569.0
120039,2292.0
78433,1571.0
44586,1072.0
84614,912.0
24479,1392.0
140784,1627.0
65329,1143.0
155355,2073.0
144157,1971.0
642,902.0
42914,1623.0
114950,953.0
141403,1583.0
126858,2283.0
75214,2178.0
1316,658.0
130143,1152.0
13411,1706.0
3281,1465.0
104361,2108.0
131389,2067.0
65305,1748.0
137255,2216.0
106972,1531.0
26314,1644.0
141671,590.0
125017,1276.0
129170,2947.0
61228,2716.0
85995,1291.0
113445,1610.0
60743,2012.0
110436,3190.0
59697,989.0
50546,753.0
54369,1352.0
42331,1560.0
120190,2212.0
88578,1085.0
39509,2054.0
38022,1428.0
85181,1657.0
97819,907.0
49151,1245.0
14885,2111.0
102670,1956.0
136098,966.0
72473,2621.0
14067,1232.0
67784,1011.0
38931,1796.0
137526,4156.0
149802,1019.0
47596,1366.0
49222,983.0
71009,4262.0
6754,2553.0
130051,919.0
8880,719.0
8303,2240.0
136174,2639.0
126691,959.0
138117,1402.0
29284,631.0
55903,1858.0
69649,2593.0
47285,1539.0
39952,2259.0
76601,1941.0
76124,3576.0
16301,1177.0
35846,1995.0
52798,1585.0
136008,1067.0
85147,1605.0
45894,2173.0
76280,2175.0
1456,1978.0
55942,2289.0
43391,1698.0
14258,3181.0
65867,814.0
47183,1862.0
28206,2128.0
118653,1182.0
15460,3448.0
92717,2869.0
125622,2276.0
53455,981.0
29163,1455.0
24506,2177.0
78680,2636.0
86523,2009.0
125,1994.0
111779,757.0
155038,3162.0
104456,1779.0
134534,2431.0
58581,2580.0
37336,2075.0
45959,1436.0
120030,1696.0
41679,2074.0
24584,1021.0
29256,4208.0
22756,1151.0
112526,2841.0
65532,2227.0
5421,1762.0
108290,2821.0
140611,2951.0
110690,926.0
28004,2748.0
40165,2934.0
41370,1388.0
35959,1015.0
78061,1624.0
14102,1407.0
96477,2778.0
73257,701.0
63702,1818.0
20641,1327.0
103657,2115.0
37323,1774.0
48766,2336.0
93211,1849.0
11352,424.0
101014,4063.0
78011,723.0
108271,3933.0
16782,3031.0
128125,2218.0
102860,3376.0
14829,1569.0
18788,1282.0
85679,2909.0
28498,746.0
1859,3349.0
137663,1048.0
94130,3199.0
125096,2182.0
90899,1816.0
25109,1619.0
47744,2966.0
65561,1237.0
79058,1487.0
32475,1903.0
17828,2252.0
86738,864.0
62845,2925.0
124638,2008.0
19620,426.0
47495,1346.0
56916,1981.0
64501,1489.0
20761,3016.0
35571,2238.0
18376,1375.0
81628,2417.0
35779,4181.0
99564,2474.0
49253,1617.0
105472,870.0
127181,2286.0
106770,2155.0
89784,2662.0
83640,1304.0
127820,1635.0
86422,1222.0
135817,2470.0
136277,1495.0
150171,2134.0
61418,1445.0
82029,1528.0
21249,1272.0
109583,1109.0
10750,3200.0
116081,1220.0
104807,1130.0
2414,2893.0
77632,978.0
89381,956.0
84075,5162.0
53128,1163.0
99245,861.0
121690,1310.0
34242,1683.0
6386,3199.0
25985,696.0
137664,1566.0
79380,658.0
93376,2345.0
26299,2738.0
109682,3319.0
5264,966.0
148783,4671.0
70754,2578.0
116816,1660.0
96414,1100.0
148542,1482.0
102705,851.0
62666,2442.0
129702,3926.0
97926,1983.0
16602,2712.0
96491,1629.0
11276,2550.0
3602,1284.0
109612,820.0
140123,1457.0
100011,1150.0
75906,1670.0
45774,4901.0
149395,2026.0
54729,1105.0
124643,815.0
139755,1521.0
93215,1612.0
96533,1885.0
22999,1123.0
133809,1405.0
60141,1823.0
9145,2414.0
69621,3774.0
58466,1618.0
123855,2875.0
81271,1400.0
133455,1717.0
124900,2117.0
76650,1192.0
84560,2139.0
11938,1219.0
121548,1794.0
39116,2542.0
23929,3917.0
22196,2118.0
21444,1595.0
78859,1941.0
5447,1791.0
89995,1194.0
142306,1035.0
89281,2737.0
95551,1731.0
54358,2369.0
130236,3386.0
101137,4711.0
95785,3209.0
123322,2332.0
40670,1363.0
34848,1817.0
28988,2694.0
94437,4456.0
37712,1472.0
18773,1454.0
64588,1443.0
146691,1247.0
119553,2784.0
79938,1296.0
130253,889.0
55615,3201.0
38748,1468.0
97107,2611.0
50562,1021.0
77810,4638.0
146633,2381.0
81106,1362.0
92865,1727.0
49421,1921.0
141914,912.0
151507,495.0
123752,4962.0
10723,829.0
107078,1299.0
73128,1124.0
122821,1523.0
129774,2405.0
88156,1530.0
23167,2366.0
119117,1116.0
133530,2125.0
65132,2567.0
123755,1533.0
98493,1716.0
84644,1428.0
55158,2085.0
96833,1662.0
11208,1115.0
24869,1347.0
65026,1698.0
116664,2181.0
13164,4546.0
13736,1622.0
121442,2021.0
144992,885.0
8988,3220.0
21408,2561.0
116674,1735.0
13262,1995.0
69908,1342.0
71474,2678.0
107189,848.0
112174,1188.0
151957,4093.0
153389,1699.0
7322,4639.0
18001,928.0
122111,2127.0
7119,1137.0
11565,833.0
345,999.0
113193,1832.0
60165,2528.0
124743,1404.0
152823,818.0
114866,706.0
13473,2477.0
43464,1030.0
51429,2697.0
31023,2690.0
35267,2426.0
13901,1931.0
60525,1456.0
117748,2691.0
146743,850.0
89016,1639.0
17539,1276.0
13629,964.0
38341,1565.0
105353,3426.0
128565,2106.0
69011,2663.0
536,2732.0
32461,985.0
100007,1730.0
150051,2271.0
109645,2108.0
93157,3762.0
45208,2402.0
51870,2190.0
30785,2144.0
26142,4687.0
148492,303.0
79774,2879.0
59364,5073.0
93098,537.0
127262,1156.0
133132,1482.0
130585,1480.0
48517,448.0
51030,3062.0
151650,974.0
37997,2507.0
14435,1990.0
122419,769.0
152556,997.0
64011,1543.0
67726,1751.0
133766,864.0
123368,1440.0
120676,1731.0
119360,5822.0
11883,1399.0
139605,1962.0
145270,2429.0
99030,1617.0
85660,1958.0
57325,2276.0
54357,487.0
42061,1859.0
800,1775.0
48556,2437.0
139940,2208.0
141801,1075.0
129971,1390.0
26565,2927.0
59453,1617.0
118637,1101.0
154377,1537.0
38887,1082.0
3805,1760.0
100579,1178.0
105908,550.0
116527,2923.0
11374,1324.0
31520,935.0
125051,1878.0
33029,1109.0
18130,835.0
107480,5855.0
24180,1777.0
37419,1264.0
121411,3286.0
91351,2248.0
124074,1903.0
145043,1757.0
70402,2832.0
150847,517.0
47916,1810.0
47546,1240.0
135828,1552.0
51810,1470.0
86996,904.0
116370,911.0
95143,868.0
59938,2564.0
120949,2839.0
93202,7696.0
143920,2565.0
94181,2137.0
101275,1867.0
140462,2412.0
44187,4179.0
22374,3023.0
154808,755.0
143422,3692.0
86486,1227.0
76071,3194.0
34522,2091.0
85663,1180.0
132215,3314.0
37365,2481.0
18989,2082.0
113103,1837.0
79553,1393.0
14939,1533.0
105326,1629.0
6677,3124.0
129710,2007.0
66120,1566.0
64232,2568.0
85684,1531.0
114260,997.0
21916,663.0
11301,2743.0
37316,2581.0
70750,2514.0
30532,975.0
143354,4512.0
70061,2104.0
74971,3332.0
53372,1072.0
13648,2423.0
35258,1917.0
119059,2821.0
106892,1482.0
44394,1292.0
81769,2113.0
106407,1050.0
100077,1851.0
45838,4061.0
3601,637.0
57967,924.0
30526,1242.0
44051,2218.0
37503,2701.0
7941,1487.0
81021,3207.0
4042,2442.0
82478,2066.0
108967,1298.0
82750,2800.0
42950,3209.0
55334,2917.0
78799,1588.0
56293,2435.0
146378,890.0
122124,4932.0
100418,2397.0
66020,787.0
108708,1157.0
69606,2294.0
138065,2937.0
42119,798.0
75666,1198.0
120691,4553.0
103073,1198.0
39917,3702.0
134215,1473.0
111709,1215.0
10869,1666.0
89657,1393.0
152135,1377.0
128584,1721.0
154725,1702.0
35566,2853.0
43678,1350.0
142737,1605.0
126772,2046.0
81999,2507.0
30529,1556.0
72557,1524.0
27281,1236.0
28612,353.0
7669,1588.0
31051,1009.0
22339,1266.0
29057,2091.0
107512,810.0
150985,3198.0
11299,816.0
56668,1003.0
92434,1292.0
73608,1707.0
109287,2932.0
59128,2157.0
16245,890.0
116050,2591.0
119659,1189.0
22712,962.0
37768,1491.0
23224,1173.0
73012,2988.0
55604,1562.0
130013,1856.0
108036,4171.0
111038,2330.0
121627,3949.0
85628,2411.0
19290,2376.0
48279,2288.0
115649,1617.0
40421,2562.0
87493,1036.0
10239,1274.0
119054,1901.0
105088,1812.0
1513,2945.0
10632,3370.0
47254,3046.0
109615,1054.0
69850,2637.0
99523,1987.0
97209,1462.0
108693,3681.0
27686,2693.0
78846,3714.0
42365,1034.0
137332,830.0
46682,1088.0
79062,2127.0
157000,1974.0
108895,2121.0
115191,2125.0
36841,3435.0
62618,2040.0
21302,1820.0
56924,1661.0
109863,3462.0
118070,1627.0
33170,1873.0
13260,3024.0
74128,4310.0
13060,1334.0
77637,1336.0
147443,971.0
94898,1056.0
109643,872.0
85694,1972.0
101354,1959.0
64804,3078.0
147144,4563.0
54518,1528.0
29813,2760.0
85543,366.0
66156,741.0
144543,1936.0
26774,1766.0
63346,2194.0
132890,2098.0
98092,1644.0
13559,1776.0
114821,2366.0
152166,1396.0
49111,2260.0
99877,1258.0
58746,1785.0
4285,2105.0
119288,1212.0
115235,1501.0
126998,184.0
70710,2938.0
117606,2079.0
84797,2048.0
82056,1979.0
114957,1420.0
58380,2847.0
31352,1667.0
58918,913.0
124254,1654.0
140041,2652.0
1433,2963.0
14654,1673.0
65124,8260.0
78742,1690.0
148342,2245.0
29962,1726.0
35257,2073.0
103789,5220.0
34503,2713.0
24113,2318.0
109463,5549.0
50571,2023.0
154833,1266.0
46854,1468.0
118065,2041.0
154168,4633.0
26003,2548.0
107349,370.0
10950,2652.0
28030,2076.0
91017,1679.0
6888,1352.0
19994,1950.0
104231,737.0
89637,2570.0
23385,1615.0
107282,2883.0
81257,1042.0
133551,503.0
103972,2171.0
28883,1053.0
27158,1691.0
127888,4589.0
91440,2301.0
142039,1722.0
23552,1546.0
15589,1960.0
146048,2602.0
87759,1014.0
88804,3052.0
143994,2891.0
33434,2046.0
52557,1435.0
123617,2994.0
124260,1446.0
18258,2357.0
121539,2538.0
5381,1673.0
7120,775.0
124704,1836.0
97100,978.0
77702,2136.0
112891,1658.0
87284,1428.0
147971,822.0
1156,1218.0
122988,4598.0
31165,660.0
19801,2638.0
112311,3322.0
151096,1116.0
71151,1316.0
133558,888.0
85219,1907.0
121615,1514.0
127531,3086.0
106316,1039.0
95733,5240.0
94231,2009.0
19260,1952.0
26755,2020.0
113194,2127.0
42079,922.0
100515,2168.0
12080,2732.0
98622,2070.0
131115,1758.0
133548,1195.0
31114,2525.0
39324,2757.0
40287,3551.0
53610,1683.0
45404,2229.0
147746,3480.0
111838,1492.0
79845,2256.0
88160,995.0
112863,1752.0
96123,1287.0
33943,1113.0
45831,1130.0
103027,3326.0
106386,1469.0
86506,1110.0
154530,1152.0
48172,3744.0
116991,1491.0
44627,1902.0
111603,682.0
140019,2439.0
45331,1678.0
115685,837.0
406,1641.0
97304,2716.0
13568,3422.0
69304,2280.0
17255,2127.0
136480,2669.0
82576,3558.0
6209,2537.0
2310,679.0
116730,973.0
4956,901.0
130745,2465.0
8212,4995.0
36895,2748.0
58090,3059.0
104140,741.0
66941,1922.0
49058,2251.0
15924,1696.0
81561,1704.0
26285,1034.0
97868,1292.0
73073,4837.0
78405,1171.0
104101,1449.0
141143,2555.0
22281,2951.0
81469,757.0
110226,3055.0
58982,718.0
75092,782.0
113262,1926.0
106064,3520.0
119787,1139.0
9741,1640.0
18725,1810.0
45869,2176.0
90960,1789.0
108936,2257.0
114876,2136.0
99116,747.0
149748,6017.0
65436,2219.0
57663,2117.0
54950,2557.0
5005,1919.0
2988,1658.0
107080,611.0
106506,1903.0
39302,2197.0
79781,1331.0
67136,541.0
56283,3030.0
26796,1790.0
35600,2592.0
149366,1147.0
125801,3053.0
109941,888.0
89902,160.0
105129,2211.0
12988,2645.0
46885,1010.0
139838,2538.0
108325,2585.0
94636,1864.0
140779,1329.0
152470,828.0
111175,1266.0
92841,1240.0
17765,892.0
133665,3274.0
151440,416.0
55714,2313.0
70747,1872.0
28440,1931.0
111692,1304.0
143397,1573.0
116314,1808.0
17268,691.0
67321,3423.0
151293,1328.0
100745,1777.0
36504,2831.0
96188,689.0
39982,738.0
149699,1468.0
115937,2229.0
92492,1379.0
11328,810.0
139414,1961.0
127705,2446.0
39317,1549.0
113975,3942.0
109581,1059.0
21375,1061.0
84716,1583.0
39971,3025.0
31235,1310.0
145441,1744.0
27039,1141.0
145862,1864.0
61857,1464.0
126808,1948.0
19105,1756.0
99333,2416.0
39821,1043.0
6994,1500.0
124190,3153.0
114040,2016.0
86466,4406.0
128597,1931.0
145504,3178.0
26157,2524.0
5877,3227.0
33312,4042.0
109845,2350.0
122492,1754.0
130652,816.0
115275,1222.0
14799,1435.0
125720,1037.0
84407,1395.0
71000,1063.0
12977,623.0
2738,1247.0
125639,2750.0
154938,2428.0
127701,2471.0
106423,1312.0
68853,460.0
52315,189.0
44168,2223.0
11667,1096.0
153999,926.0
21452,1891.0
98373,3094.0
116419,1203.0
56097,1660.0
149559,1491.0
21544,1089.0
142255,2802.0
138864,2186.0
2281,2312.0
7008,1065.0
92172,3141.0
83226,837.0
140084,807.0
155421,3060.0
121756,1278.0
101551,3741.0
87259,3077.0
109890,1543.0
115246,2406.0
41522,1328.0
152672,3330.0
13203,2197.0
83788,1700.0
46908,1867.0
137345,817.0
30451,2405.0
97047,3415.0
50705,1414.0
62207,1237.0
9586,3093.0
129229,2376.0
16573,2840.0
33485,1747.0
16524,1507.0
8846,1752.0
103471,1309.0
36160,5344.0
107271,1562.0
102271,2545.0
98240,2091.0
128165,1831.0
6532,1186.0
103018,1098.0
77296,993.0
58268,2864.0
133523,1305.0
75123,1726.0
71372,1733.0
127772,1441.0
38904,1774.0
152569,2757.0
116500,465.0
54239,2750.0
96224,1760.0
49314,4138.0
16709,1778.0
31690,2198.0
109693,1694.0
113928,2600.0
85836,1515.0
75114,1072.0
143559,3653.0
88938,3400.0
44308,2322.0
64171,2646.0
58794,2795.0
11748,1168.0
43251,1831.0
34056,3490.0
156868,1286.0
410,3317.0
4133,1111.0
3496,1904.0
67865,2847.0
156899,472.0
1441,3076.0
118859,1023.0
102778,1064.0
13431,2986.0
79388,1637.0
9992,1293.0
77330,1387.0
35286,934.0
41745,2691.0
101339,1606.0
154573,3476.0
125633,2394.0
70899,3631.0
4580,1900.0
93389,2510.0
137016,1254.0
51957,822.0
85223,2041.0
15951,2339.0
127880,2295.0
86128,1821.0
82560,1156.0
115669,1190.0
127796,1128.0
86081,1418.0
272,1664.0
131078,1534.0
121425,1278.0
25426,3452.0
88620,2823.0
50427,2336.0
85542,2425.0
150176,1179.0
147445,580.0
120304,1226.0
104494,3894.0
39957,1447.0
27274,3392.0
70093,2101.0
56919,942.0
57370,643.0
82406,1322.0
48922,2884.0
36576,2137.0
46278,1211.0
95900,1043.0
75871,1555.0
84472,3827.0
9322,1938.0
132161,2948.0
30301,3240.0
78858,3058.0
22865,2548.0
124837,1489.0
149456,1521.0
134781,482.0
119857,1026.0
141718,2726.0
87634,1937.0
65327,2331.0
3777,2361.0
30080,1776.0
16878,1247.0
35338,3712.0
131777,1860.0
127295,810.0
78461,2865.0
128696,1488.0
20726,2157.0
23992,1457.0
104025,2402.0
61465,2820.0
96116,2022.0
85491,3380.0
89904,2220.0
103879,2654.0
20631,2870.0
149569,1302.0
138527,1609.0
152990,1375.0
17262,1219.0
142153,2085.0
15804,1618.0
31516,757.0
149933,3231.0
112375,668.0
60551,1854.0
152045,2545.0
82800,1249.0
61006,1762.0
66626,2500.0
102155,3953.0
4575,1965.0
66447,3349.0
126845,835.0
152241,2008.0
13332,574.0
122165,1610.0
120701,3359.0
77575,3735.0
139440,1229.0
84724,3761.0
57738,1150.0
31912,803.0
76571,3913.0
1179,308.0
155306,1368.0
27168,1900.0
112782,1131.0
54118,911.0
47350,1315.0
39744,504.0
17491,2094.0
40519,2452.0
59008,2392.0
115890,2564.0
131637,662.0
40514,1067.0
28246,1042.0
140672,3061.0
125986,2263.0
48390,1629.0
68379,2482.0
130703,1331.0
17366,1352.0
139815,1422.0
24674,1227.0
47691,1414.0
148918,1027.0
55184,1258.0
34606,6362.0
16817,1247.0
27336,1368.0
34902,18506.0
99454,1702.0
18027,1921.0
4806,1808.0
135264,1553.0
71011,2260.0
42748,1117.0
51063,1819.0
146937,2155.0
60095,2157.0
7942,4924.0
129977,6922.0
83433,1196.0
85723,1156.0
137151,1334.0
66498,763.0
132466,5161.0
73028,1328.0
14821,1236.0
99459,1951.0
137879,1733.0
145040,3321.0
43088,3334.0
13188,3042.0
4374,1467.0
126972,1122.0
46044,854.0
118983,2426.0
95756,2608.0
69269,1560.0
73087,4142.0
150062,550.0
80437,3509.0
98810,2920.0
102964,965.0
47476,1334.0
12503,1440.0
17906,636.0
89468,899.0
114120,3679.0
96788,919.0
45160,1494.0
55318,1534.0
87740,1848.0
145042,1924.0
30228,2228.0
66093,2375.0
72346,795.0
154211,1347.0
25577,1373.0
20889,3318.0
94105,799.0
120992,1699.0
92526,1478.0
70280,1038.0
44852,3240.0
12652,2324.0
51489,525.0
59751,1052.0
114770,977.0
31726,6058.0
8876,3103.0
70126,1565.0
26685,1764.0
36617,4998.0
79664,2844.0
25685,937.0
138717,1258.0
28242,2059.0
105437,2986.0
31716,1140.0
43253,3122.0
75004,1530.0
148977,1581.0
129162,1824.0
92050,664.0
105679,3445.0
44690,564.0
6796,1741.0
92802,1696.0
34567,3819.0
28667,2568.0
32674,939.0
38043,937.0
5885,1953.0
100820,4226.0
142388,1719.0
110738,1183.0
46227,3338.0
17414,1673.0
152196,2263.0
102946,906.0
11185,2291.0
132715,2226.0
7587,1155.0
94928,1464.0
58324,3755.0
119615,1179.0
31049,482.0
51372,1145.0
28369,555.0
32844,1817.0
122940,1163.0
33250,1215.0
144567,1010.0
60198,2127.0
119207,2393.0
135644,2587.0
34377,916.0
19316,5183.0
5206,885.0
135068,4876.0
20757,2928.0
104900,427.0
27417,1495.0
39712,729.0
151676,1424.0
117739,953.0
16697,2235.0
147622,1474.0
80674,1968.0
36996,774.0
42871,1064.0
43514,638.0
60668,2993.0
116652,2588.0
106230,1124.0
130645,1374.0
19100,1517.0
16246,826.0
133127,2055.0
82247,1099.0
31377,557.0
154781,1725.0
66433,2012.0
74389,1096.0
134319,1078.0
156754,2547.0
138484,2780.0
57340,3136.0
91631,1041.0
125915,4303.0
96244,1406.0
135556,1269.0
6003,2193.0
90395,2690.0
128738,903.0
46708,823.0
136057,1379.0
16985,1298.0
57609,908.0
23826,1141.0
27573,665.0
25681,3163.0
5030,2219.0
81111,1270.0
33620,2465.0
3336,1390.0
88509,1247.0
5241,4785.0
77485,2757.0
120729,1950.0
62277,2080.0
37454,1382.0
50949,1813.0
41703,1727.0
139772,1904.0
128856,2249.0
73466,1124.0
91792,2497.0
90748,1727.0
107918,1086.0
143704,1855.0
49849,1125.0
127414,1482.0
24197,2810.0
75356,1149.0
33758,3813.0
141976,1844.0
92941,2129.0
134483,856.0
6528,3487.0
114859,1628.0
116463,2695.0
46849,953.0
44883,3134.0
35078,405.0
51816,1032.0
99036,1595.0
48991,2117.0
13165,1980.0
30499,1525.0
28308,2947.0
106179,2997.0
17044,1784.0
32797,4244.0
64699,2318.0
85500,3959.0
119185,4539.0
124303,4134.0
99692,2737.0
36054,3167.0
65648,2528.0
45887,5521.0
978,1482.0
116941,1163.0
99590,1519.0
55631,1366.0
82314,1528.0
64722,1335.0
153403,2590.0
42533,1327.0
42424,2173.0
20538,1090.0
53888,2738.0
