,actual,best_model,best_rmse
55714,2313.0,Ridge,4.453794542999621e-08
70747,1872.0,Ridge,4.453794542999621e-08
28440,1931.0,Ridge,4.453794542999621e-08
111692,1304.0,Ridge,4.453794542999621e-08
143397,1573.0,Ridge,4.453794542999621e-08
116314,1808.0,Ridge,4.453794542999621e-08
17268,691.0,Ridge,4.453794542999621e-08
67321,3423.0,Ridge,4.453794542999621e-08
151293,1328.0,Ridge,4.453794542999621e-08
100745,1777.0,Ridge,4.453794542999621e-08
36504,2831.0,Ridge,4.453794542999621e-08
96188,689.0,Ridge,4.453794542999621e-08
39982,738.0,Ridge,4.453794542999621e-08
149699,1468.0,Ridge,4.453794542999621e-08
115937,2229.0,Ridge,4.453794542999621e-08
92492,1379.0,Ridge,4.453794542999621e-08
11328,810.0,Ridge,4.453794542999621e-08
139414,1961.0,Ridge,4.453794542999621e-08
127705,2446.0,Ridge,4.453794542999621e-08
39317,1549.0,Ridge,4.453794542999621e-08
113975,3942.0,Ridge,4.453794542999621e-08
109581,1059.0,Ridge,4.453794542999621e-08
21375,1061.0,Ridge,4.453794542999621e-08
84716,1583.0,Ridge,4.453794542999621e-08
39971,3025.0,Ridge,4.453794542999621e-08
31235,1310.0,Ridge,4.453794542999621e-08
145441,1744.0,Ridge,4.453794542999621e-08
27039,1141.0,Ridge,4.453794542999621e-08
145862,1864.0,Ridge,4.453794542999621e-08
61857,1464.0,Ridge,4.453794542999621e-08
126808,1948.0,Ridge,4.453794542999621e-08
19105,1756.0,Ridge,4.453794542999621e-08
99333,2416.0,Ridge,4.453794542999621e-08
39821,1043.0,Ridge,4.453794542999621e-08
6994,1500.0,Ridge,4.453794542999621e-08
124190,3153.0,Ridge,4.453794542999621e-08
114040,2016.0,Ridge,4.453794542999621e-08
86466,4406.0,Ridge,4.453794542999621e-08
128597,1931.0,Ridge,4.453794542999621e-08
145504,3178.0,Ridge,4.453794542999621e-08
26157,2524.0,Ridge,4.453794542999621e-08
5877,3227.0,Ridge,4.453794542999621e-08
33312,4042.0,Ridge,4.453794542999621e-08
109845,2350.0,Ridge,4.453794542999621e-08
122492,1754.0,Ridge,4.453794542999621e-08
130652,816.0,Ridge,4.453794542999621e-08
115275,1222.0,Ridge,4.453794542999621e-08
14799,1435.0,Ridge,4.453794542999621e-08
125720,1037.0,Ridge,4.453794542999621e-08
84407,1395.0,Ridge,4.453794542999621e-08
71000,1063.0,Ridge,4.453794542999621e-08
12977,623.0,Ridge,4.453794542999621e-08
2738,1247.0,Ridge,4.453794542999621e-08
125639,2750.0,Ridge,4.453794542999621e-08
154938,2428.0,Ridge,4.453794542999621e-08
127701,2471.0,Ridge,4.453794542999621e-08
106423,1312.0,Ridge,4.453794542999621e-08
68853,460.0,Ridge,4.453794542999621e-08
52315,189.0,Ridge,4.453794542999621e-08
44168,2223.0,Ridge,4.453794542999621e-08
11667,1096.0,Ridge,4.453794542999621e-08
153999,926.0,Ridge,4.453794542999621e-08
21452,1891.0,Ridge,4.453794542999621e-08
98373,3094.0,Ridge,4.453794542999621e-08
116419,1203.0,Ridge,4.453794542999621e-08
56097,1660.0,Ridge,4.453794542999621e-08
149559,1491.0,Ridge,4.453794542999621e-08
21544,1089.0,Ridge,4.453794542999621e-08
142255,2802.0,Ridge,4.453794542999621e-08
138864,2186.0,Ridge,4.453794542999621e-08
2281,2312.0,Ridge,4.453794542999621e-08
7008,1065.0,Ridge,4.453794542999621e-08
92172,3141.0,Ridge,4.453794542999621e-08
83226,837.0,Ridge,4.453794542999621e-08
140084,807.0,Ridge,4.453794542999621e-08
155421,3060.0,Ridge,4.453794542999621e-08
121756,1278.0,Ridge,4.453794542999621e-08
101551,3741.0,Ridge,4.453794542999621e-08
87259,3077.0,Ridge,4.453794542999621e-08
109890,1543.0,Ridge,4.453794542999621e-08
115246,2406.0,Ridge,4.453794542999621e-08
41522,1328.0,Ridge,4.453794542999621e-08
152672,3330.0,Ridge,4.453794542999621e-08
13203,2197.0,Ridge,4.453794542999621e-08
83788,1700.0,Ridge,4.453794542999621e-08
46908,1867.0,Ridge,4.453794542999621e-08
137345,817.0,Ridge,4.453794542999621e-08
30451,2405.0,Ridge,4.453794542999621e-08
97047,3415.0,Ridge,4.453794542999621e-08
50705,1414.0,Ridge,4.453794542999621e-08
62207,1237.0,Ridge,4.453794542999621e-08
9586,3093.0,Ridge,4.453794542999621e-08
129229,2376.0,Ridge,4.453794542999621e-08
16573,2840.0,Ridge,4.453794542999621e-08
33485,1747.0,Ridge,4.453794542999621e-08
16524,1507.0,Ridge,4.453794542999621e-08
8846,1752.0,Ridge,4.453794542999621e-08
103471,1309.0,Ridge,4.453794542999621e-08
36160,5344.0,Ridge,4.453794542999621e-08
107271,1562.0,Ridge,4.453794542999621e-08
102271,2545.0,Ridge,4.453794542999621e-08
98240,2091.0,Ridge,4.453794542999621e-08
128165,1831.0,Ridge,4.453794542999621e-08
6532,1186.0,Ridge,4.453794542999621e-08
103018,1098.0,Ridge,4.453794542999621e-08
77296,993.0,Ridge,4.453794542999621e-08
58268,2864.0,Ridge,4.453794542999621e-08
133523,1305.0,Ridge,4.453794542999621e-08
75123,1726.0,Ridge,4.453794542999621e-08
71372,1733.0,Ridge,4.453794542999621e-08
127772,1441.0,Ridge,4.453794542999621e-08
38904,1774.0,Ridge,4.453794542999621e-08
152569,2757.0,Ridge,4.453794542999621e-08
116500,465.0,Ridge,4.453794542999621e-08
54239,2750.0,Ridge,4.453794542999621e-08
96224,1760.0,Ridge,4.453794542999621e-08
49314,4138.0,Ridge,4.453794542999621e-08
16709,1778.0,Ridge,4.453794542999621e-08
31690,2198.0,Ridge,4.453794542999621e-08
109693,1694.0,Ridge,4.453794542999621e-08
113928,2600.0,Ridge,4.453794542999621e-08
85836,1515.0,Ridge,4.453794542999621e-08
75114,1072.0,Ridge,4.453794542999621e-08
143559,3653.0,Ridge,4.453794542999621e-08
88938,3400.0,Ridge,4.453794542999621e-08
44308,2322.0,Ridge,4.453794542999621e-08
64171,2646.0,Ridge,4.453794542999621e-08
58794,2795.0,Ridge,4.453794542999621e-08
11748,1168.0,Ridge,4.453794542999621e-08
43251,1831.0,Ridge,4.453794542999621e-08
34056,3490.0,Ridge,4.453794542999621e-08
156868,1286.0,Ridge,4.453794542999621e-08
410,3317.0,Ridge,4.453794542999621e-08
4133,1111.0,Ridge,4.453794542999621e-08
3496,1904.0,Ridge,4.453794542999621e-08
67865,2847.0,Ridge,4.453794542999621e-08
156899,472.0,Ridge,4.453794542999621e-08
1441,3076.0,Ridge,4.453794542999621e-08
118859,1023.0,Ridge,4.453794542999621e-08
102778,1064.0,Ridge,4.453794542999621e-08
13431,2986.0,Ridge,4.453794542999621e-08
79388,1637.0,Ridge,4.453794542999621e-08
9992,1293.0,Ridge,4.453794542999621e-08
77330,1387.0,Ridge,4.453794542999621e-08
35286,934.0,Ridge,4.453794542999621e-08
41745,2691.0,Ridge,4.453794542999621e-08
101339,1606.0,Ridge,4.453794542999621e-08
154573,3476.0,Ridge,4.453794542999621e-08
125633,2394.0,Ridge,4.453794542999621e-08
70899,3631.0,Ridge,4.453794542999621e-08
4580,1900.0,Ridge,4.453794542999621e-08
93389,2510.0,Ridge,4.453794542999621e-08
137016,1254.0,Ridge,4.453794542999621e-08
51957,822.0,Ridge,4.453794542999621e-08
85223,2041.0,Ridge,4.453794542999621e-08
15951,2339.0,Ridge,4.453794542999621e-08
127880,2295.0,Ridge,4.453794542999621e-08
86128,1821.0,Ridge,4.453794542999621e-08
82560,1156.0,Ridge,4.453794542999621e-08
115669,1190.0,Ridge,4.453794542999621e-08
127796,1128.0,Ridge,4.453794542999621e-08
86081,1418.0,Ridge,4.453794542999621e-08
272,1664.0,Ridge,4.453794542999621e-08
131078,1534.0,Ridge,4.453794542999621e-08
121425,1278.0,Ridge,4.453794542999621e-08
25426,3452.0,Ridge,4.453794542999621e-08
88620,2823.0,Ridge,4.453794542999621e-08
50427,2336.0,Ridge,4.453794542999621e-08
85542,2425.0,Ridge,4.453794542999621e-08
150176,1179.0,Ridge,4.453794542999621e-08
147445,580.0,Ridge,4.453794542999621e-08
120304,1226.0,Ridge,4.453794542999621e-08
104494,3894.0,Ridge,4.453794542999621e-08
39957,1447.0,Ridge,4.453794542999621e-08
27274,3392.0,Ridge,4.453794542999621e-08
70093,2101.0,Ridge,4.453794542999621e-08
56919,942.0,Ridge,4.453794542999621e-08
57370,643.0,Ridge,4.453794542999621e-08
82406,1322.0,Ridge,4.453794542999621e-08
48922,2884.0,Ridge,4.453794542999621e-08
36576,2137.0,Ridge,4.453794542999621e-08
46278,1211.0,Ridge,4.453794542999621e-08
95900,1043.0,Ridge,4.453794542999621e-08
75871,1555.0,Ridge,4.453794542999621e-08
84472,3827.0,Ridge,4.453794542999621e-08
9322,1938.0,Ridge,4.453794542999621e-08
132161,2948.0,Ridge,4.453794542999621e-08
30301,3240.0,Ridge,4.453794542999621e-08
78858,3058.0,Ridge,4.453794542999621e-08
22865,2548.0,Ridge,4.453794542999621e-08
124837,1489.0,Ridge,4.453794542999621e-08
149456,1521.0,Ridge,4.453794542999621e-08
134781,482.0,Ridge,4.453794542999621e-08
119857,1026.0,Ridge,4.453794542999621e-08
141718,2726.0,Ridge,4.453794542999621e-08
87634,1937.0,Ridge,4.453794542999621e-08
65327,2331.0,Ridge,4.453794542999621e-08
3777,2361.0,Ridge,4.453794542999621e-08
30080,1776.0,Ridge,4.453794542999621e-08
16878,1247.0,Ridge,4.453794542999621e-08
35338,3712.0,Ridge,4.453794542999621e-08
131777,1860.0,Ridge,4.453794542999621e-08
127295,810.0,Ridge,4.453794542999621e-08
78461,2865.0,Ridge,4.453794542999621e-08
128696,1488.0,Ridge,4.453794542999621e-08
20726,2157.0,Ridge,4.453794542999621e-08
23992,1457.0,Ridge,4.453794542999621e-08
104025,2402.0,Ridge,4.453794542999621e-08
61465,2820.0,Ridge,4.453794542999621e-08
96116,2022.0,Ridge,4.453794542999621e-08
85491,3380.0,Ridge,4.453794542999621e-08
89904,2220.0,Ridge,4.453794542999621e-08
103879,2654.0,Ridge,4.453794542999621e-08
20631,2870.0,Ridge,4.453794542999621e-08
149569,1302.0,Ridge,4.453794542999621e-08
138527,1609.0,Ridge,4.453794542999621e-08
152990,1375.0,Ridge,4.453794542999621e-08
17262,1219.0,Ridge,4.453794542999621e-08
142153,2085.0,Ridge,4.453794542999621e-08
15804,1618.0,Ridge,4.453794542999621e-08
31516,757.0,Ridge,4.453794542999621e-08
149933,3231.0,Ridge,4.453794542999621e-08
112375,668.0,Ridge,4.453794542999621e-08
60551,1854.0,Ridge,4.453794542999621e-08
152045,2545.0,Ridge,4.453794542999621e-08
82800,1249.0,Ridge,4.453794542999621e-08
61006,1762.0,Ridge,4.453794542999621e-08
66626,2500.0,Ridge,4.453794542999621e-08
102155,3953.0,Ridge,4.453794542999621e-08
4575,1965.0,Ridge,4.453794542999621e-08
66447,3349.0,Ridge,4.453794542999621e-08
126845,835.0,Ridge,4.453794542999621e-08
152241,2008.0,Ridge,4.453794542999621e-08
13332,574.0,Ridge,4.453794542999621e-08
122165,1610.0,Ridge,4.453794542999621e-08
120701,3359.0,Ridge,4.453794542999621e-08
77575,3735.0,Ridge,4.453794542999621e-08
139440,1229.0,Ridge,4.453794542999621e-08
84724,3761.0,Ridge,4.453794542999621e-08
57738,1150.0,Ridge,4.453794542999621e-08
31912,803.0,Ridge,4.453794542999621e-08
76571,3913.0,Ridge,4.453794542999621e-08
1179,308.0,Ridge,4.453794542999621e-08
155306,1368.0,Ridge,4.453794542999621e-08
27168,1900.0,Ridge,4.453794542999621e-08
112782,1131.0,Ridge,4.453794542999621e-08
54118,911.0,Ridge,4.453794542999621e-08
47350,1315.0,Ridge,4.453794542999621e-08
39744,504.0,Ridge,4.453794542999621e-08
17491,2094.0,Ridge,4.453794542999621e-08
40519,2452.0,Ridge,4.453794542999621e-08
59008,2392.0,Ridge,4.453794542999621e-08
115890,2564.0,Ridge,4.453794542999621e-08
131637,662.0,Ridge,4.453794542999621e-08
40514,1067.0,Ridge,4.453794542999621e-08
28246,1042.0,Ridge,4.453794542999621e-08
140672,3061.0,Ridge,4.453794542999621e-08
125986,2263.0,Ridge,4.453794542999621e-08
48390,1629.0,Ridge,4.453794542999621e-08
68379,2482.0,Ridge,4.453794542999621e-08
130703,1331.0,Ridge,4.453794542999621e-08
17366,1352.0,Ridge,4.453794542999621e-08
139815,1422.0,Ridge,4.453794542999621e-08
24674,1227.0,Ridge,4.453794542999621e-08
47691,1414.0,Ridge,4.453794542999621e-08
148918,1027.0,Ridge,4.453794542999621e-08
55184,1258.0,Ridge,4.453794542999621e-08
34606,6362.0,Ridge,4.453794542999621e-08
16817,1247.0,Ridge,4.453794542999621e-08
27336,1368.0,Ridge,4.453794542999621e-08
34902,18506.0,Ridge,4.453794542999621e-08
99454,1702.0,Ridge,4.453794542999621e-08
18027,1921.0,Ridge,4.453794542999621e-08
4806,1808.0,Ridge,4.453794542999621e-08
135264,1553.0,Ridge,4.453794542999621e-08
71011,2260.0,Ridge,4.453794542999621e-08
42748,1117.0,Ridge,4.453794542999621e-08
51063,1819.0,Ridge,4.453794542999621e-08
146937,2155.0,Ridge,4.453794542999621e-08
60095,2157.0,Ridge,4.453794542999621e-08
7942,4924.0,Ridge,4.453794542999621e-08
129977,6922.0,Ridge,4.453794542999621e-08
83433,1196.0,Ridge,4.453794542999621e-08
85723,1156.0,Ridge,4.453794542999621e-08
137151,1334.0,Ridge,4.453794542999621e-08
66498,763.0,Ridge,4.453794542999621e-08
132466,5161.0,Ridge,4.453794542999621e-08
73028,1328.0,Ridge,4.453794542999621e-08
14821,1236.0,Ridge,4.453794542999621e-08
99459,1951.0,Ridge,4.453794542999621e-08
137879,1733.0,Ridge,4.453794542999621e-08
145040,3321.0,Ridge,4.453794542999621e-08
43088,3334.0,Ridge,4.453794542999621e-08
13188,3042.0,Ridge,4.453794542999621e-08
4374,1467.0,Ridge,4.453794542999621e-08
126972,1122.0,Ridge,4.453794542999621e-08
46044,854.0,Ridge,4.453794542999621e-08
118983,2426.0,Ridge,4.453794542999621e-08
95756,2608.0,Ridge,4.453794542999621e-08
69269,1560.0,Ridge,4.453794542999621e-08
73087,4142.0,Ridge,4.453794542999621e-08
150062,550.0,Ridge,4.453794542999621e-08
80437,3509.0,Ridge,4.453794542999621e-08
98810,2920.0,Ridge,4.453794542999621e-08
102964,965.0,Ridge,4.453794542999621e-08
47476,1334.0,Ridge,4.453794542999621e-08
12503,1440.0,Ridge,4.453794542999621e-08
17906,636.0,Ridge,4.453794542999621e-08
89468,899.0,Ridge,4.453794542999621e-08
114120,3679.0,Ridge,4.453794542999621e-08
96788,919.0,Ridge,4.453794542999621e-08
45160,1494.0,Ridge,4.453794542999621e-08
55318,1534.0,Ridge,4.453794542999621e-08
87740,1848.0,Ridge,4.453794542999621e-08
145042,1924.0,Ridge,4.453794542999621e-08
30228,2228.0,Ridge,4.453794542999621e-08
66093,2375.0,Ridge,4.453794542999621e-08
72346,795.0,Ridge,4.453794542999621e-08
154211,1347.0,Ridge,4.453794542999621e-08
25577,1373.0,Ridge,4.453794542999621e-08
20889,3318.0,Ridge,4.453794542999621e-08
94105,799.0,Ridge,4.453794542999621e-08
120992,1699.0,Ridge,4.453794542999621e-08
92526,1478.0,Ridge,4.453794542999621e-08
70280,1038.0,Ridge,4.453794542999621e-08
44852,3240.0,Ridge,4.453794542999621e-08
12652,2324.0,Ridge,4.453794542999621e-08
51489,525.0,Ridge,4.453794542999621e-08
59751,1052.0,Ridge,4.453794542999621e-08
114770,977.0,Ridge,4.453794542999621e-08
31726,6058.0,Ridge,4.453794542999621e-08
8876,3103.0,Ridge,4.453794542999621e-08
70126,1565.0,Ridge,4.453794542999621e-08
26685,1764.0,Ridge,4.453794542999621e-08
36617,4998.0,Ridge,4.453794542999621e-08
79664,2844.0,Ridge,4.453794542999621e-08
25685,937.0,Ridge,4.453794542999621e-08
138717,1258.0,Ridge,4.453794542999621e-08
28242,2059.0,Ridge,4.453794542999621e-08
105437,2986.0,Ridge,4.453794542999621e-08
31716,1140.0,Ridge,4.453794542999621e-08
43253,3122.0,Ridge,4.453794542999621e-08
75004,1530.0,Ridge,4.453794542999621e-08
148977,1581.0,Ridge,4.453794542999621e-08
129162,1824.0,Ridge,4.453794542999621e-08
92050,664.0,Ridge,4.453794542999621e-08
105679,3445.0,Ridge,4.453794542999621e-08
44690,564.0,Ridge,4.453794542999621e-08
6796,1741.0,Ridge,4.453794542999621e-08
92802,1696.0,Ridge,4.453794542999621e-08
34567,3819.0,Ridge,4.453794542999621e-08
28667,2568.0,Ridge,4.453794542999621e-08
32674,939.0,Ridge,4.453794542999621e-08
38043,937.0,Ridge,4.453794542999621e-08
5885,1953.0,Ridge,4.453794542999621e-08
100820,4226.0,Ridge,4.453794542999621e-08
142388,1719.0,Ridge,4.453794542999621e-08
110738,1183.0,Ridge,4.453794542999621e-08
46227,3338.0,Ridge,4.453794542999621e-08
17414,1673.0,Ridge,4.453794542999621e-08
152196,2263.0,Ridge,4.453794542999621e-08
102946,906.0,Ridge,4.453794542999621e-08
11185,2291.0,Ridge,4.453794542999621e-08
132715,2226.0,Ridge,4.453794542999621e-08
7587,1155.0,Ridge,4.453794542999621e-08
94928,1464.0,Ridge,4.453794542999621e-08
58324,3755.0,Ridge,4.453794542999621e-08
119615,1179.0,Ridge,4.453794542999621e-08
31049,482.0,Ridge,4.453794542999621e-08
51372,1145.0,Ridge,4.453794542999621e-08
28369,555.0,Ridge,4.453794542999621e-08
32844,1817.0,Ridge,4.453794542999621e-08
122940,1163.0,Ridge,4.453794542999621e-08
33250,1215.0,Ridge,4.453794542999621e-08
144567,1010.0,Ridge,4.453794542999621e-08
60198,2127.0,Ridge,4.453794542999621e-08
119207,2393.0,Ridge,4.453794542999621e-08
135644,2587.0,Ridge,4.453794542999621e-08
34377,916.0,Ridge,4.453794542999621e-08
19316,5183.0,Ridge,4.453794542999621e-08
5206,885.0,Ridge,4.453794542999621e-08
135068,4876.0,Ridge,4.453794542999621e-08
20757,2928.0,Ridge,4.453794542999621e-08
104900,427.0,Ridge,4.453794542999621e-08
27417,1495.0,Ridge,4.453794542999621e-08
39712,729.0,Ridge,4.453794542999621e-08
151676,1424.0,Ridge,4.453794542999621e-08
117739,953.0,Ridge,4.453794542999621e-08
16697,2235.0,Ridge,4.453794542999621e-08
147622,1474.0,Ridge,4.453794542999621e-08
80674,1968.0,Ridge,4.453794542999621e-08
36996,774.0,Ridge,4.453794542999621e-08
42871,1064.0,Ridge,4.453794542999621e-08
43514,638.0,Ridge,4.453794542999621e-08
60668,2993.0,Ridge,4.453794542999621e-08
116652,2588.0,Ridge,4.453794542999621e-08
106230,1124.0,Ridge,4.453794542999621e-08
130645,1374.0,Ridge,4.453794542999621e-08
19100,1517.0,Ridge,4.453794542999621e-08
16246,826.0,Ridge,4.453794542999621e-08
133127,2055.0,Ridge,4.453794542999621e-08
82247,1099.0,Ridge,4.453794542999621e-08
31377,557.0,Ridge,4.453794542999621e-08
154781,1725.0,Ridge,4.453794542999621e-08
66433,2012.0,Ridge,4.453794542999621e-08
74389,1096.0,Ridge,4.453794542999621e-08
134319,1078.0,Ridge,4.453794542999621e-08
156754,2547.0,Ridge,4.453794542999621e-08
138484,2780.0,Ridge,4.453794542999621e-08
57340,3136.0,Ridge,4.453794542999621e-08
91631,1041.0,Ridge,4.453794542999621e-08
125915,4303.0,Ridge,4.453794542999621e-08
96244,1406.0,Ridge,4.453794542999621e-08
135556,1269.0,Ridge,4.453794542999621e-08
6003,2193.0,Ridge,4.453794542999621e-08
90395,2690.0,Ridge,4.453794542999621e-08
128738,903.0,Ridge,4.453794542999621e-08
46708,823.0,Ridge,4.453794542999621e-08
136057,1379.0,Ridge,4.453794542999621e-08
16985,1298.0,Ridge,4.453794542999621e-08
57609,908.0,Ridge,4.453794542999621e-08
23826,1141.0,Ridge,4.453794542999621e-08
27573,665.0,Ridge,4.453794542999621e-08
25681,3163.0,Ridge,4.453794542999621e-08
5030,2219.0,Ridge,4.453794542999621e-08
81111,1270.0,Ridge,4.453794542999621e-08
33620,2465.0,Ridge,4.453794542999621e-08
3336,1390.0,Ridge,4.453794542999621e-08
88509,1247.0,Ridge,4.453794542999621e-08
5241,4785.0,Ridge,4.453794542999621e-08
77485,2757.0,Ridge,4.453794542999621e-08
120729,1950.0,Ridge,4.453794542999621e-08
62277,2080.0,Ridge,4.453794542999621e-08
37454,1382.0,Ridge,4.453794542999621e-08
50949,1813.0,Ridge,4.453794542999621e-08
41703,1727.0,Ridge,4.453794542999621e-08
139772,1904.0,Ridge,4.453794542999621e-08
128856,2249.0,Ridge,4.453794542999621e-08
73466,1124.0,Ridge,4.453794542999621e-08
91792,2497.0,Ridge,4.453794542999621e-08
90748,1727.0,Ridge,4.453794542999621e-08
107918,1086.0,Ridge,4.453794542999621e-08
143704,1855.0,Ridge,4.453794542999621e-08
49849,1125.0,Ridge,4.453794542999621e-08
127414,1482.0,Ridge,4.453794542999621e-08
24197,2810.0,Ridge,4.453794542999621e-08
75356,1149.0,Ridge,4.453794542999621e-08
33758,3813.0,Ridge,4.453794542999621e-08
141976,1844.0,Ridge,4.453794542999621e-08
92941,2129.0,Ridge,4.453794542999621e-08
134483,856.0,Ridge,4.453794542999621e-08
6528,3487.0,Ridge,4.453794542999621e-08
114859,1628.0,Ridge,4.453794542999621e-08
116463,2695.0,Ridge,4.453794542999621e-08
46849,953.0,Ridge,4.453794542999621e-08
44883,3134.0,Ridge,4.453794542999621e-08
35078,405.0,Ridge,4.453794542999621e-08
51816,1032.0,Ridge,4.453794542999621e-08
99036,1595.0,Ridge,4.453794542999621e-08
48991,2117.0,Ridge,4.453794542999621e-08
13165,1980.0,Ridge,4.453794542999621e-08
30499,1525.0,Ridge,4.453794542999621e-08
28308,2947.0,Ridge,4.453794542999621e-08
106179,2997.0,Ridge,4.453794542999621e-08
17044,1784.0,Ridge,4.453794542999621e-08
32797,4244.0,Ridge,4.453794542999621e-08
64699,2318.0,Ridge,4.453794542999621e-08
85500,3959.0,Ridge,4.453794542999621e-08
119185,4539.0,Ridge,4.453794542999621e-08
124303,4134.0,Ridge,4.453794542999621e-08
99692,2737.0,Ridge,4.453794542999621e-08
36054,3167.0,Ridge,4.453794542999621e-08
65648,2528.0,Ridge,4.453794542999621e-08
45887,5521.0,Ridge,4.453794542999621e-08
978,1482.0,Ridge,4.453794542999621e-08
116941,1163.0,Ridge,4.453794542999621e-08
99590,1519.0,Ridge,4.453794542999621e-08
55631,1366.0,Ridge,4.453794542999621e-08
82314,1528.0,Ridge,4.453794542999621e-08
64722,1335.0,Ridge,4.453794542999621e-08
153403,2590.0,Ridge,4.453794542999621e-08
42533,1327.0,Ridge,4.453794542999621e-08
42424,2173.0,Ridge,4.453794542999621e-08
20538,1090.0,Ridge,4.453794542999621e-08
53888,2738.0,Ridge,4.453794542999621e-08
83616,2108.0,Ridge,4.453794542999621e-08
151327,1419.0,Ridge,4.453794542999621e-08
84735,1042.0,Ridge,4.453794542999621e-08
63394,2555.0,Ridge,4.453794542999621e-08
44859,3128.0,Ridge,4.453794542999621e-08
21695,2599.0,Ridge,4.453794542999621e-08
4115,2476.0,Ridge,4.453794542999621e-08
88486,1255.0,Ridge,4.453794542999621e-08
136052,2645.0,Ridge,4.453794542999621e-08
84303,2073.0,Ridge,4.453794542999621e-08
91725,3543.0,Ridge,4.453794542999621e-08
19179,1122.0,Ridge,4.453794542999621e-08
137540,4091.0,Ridge,4.453794542999621e-08
150861,1233.0,Ridge,4.453794542999621e-08
120080,1472.0,Ridge,4.453794542999621e-08
131191,1019.0,Ridge,4.453794542999621e-08
50639,1462.0,Ridge,4.453794542999621e-08
49473,920.0,Ridge,4.453794542999621e-08
47678,2737.0,Ridge,4.453794542999621e-08
66874,2112.0,Ridge,4.453794542999621e-08
30750,2271.0,Ridge,4.453794542999621e-08
137375,1274.0,Ridge,4.453794542999621e-08
13897,5141.0,Ridge,4.453794542999621e-08
